Date,Season,HomeTeam,AwayTeam,FTH Goals,FTA Goals,FT Result,HTH Goals,HTA Goals,HT Result,Referee,H Shots,A Shots,H SOT,A SOT,H Fouls,A Fouls,H Corners,A Corners,H Yellow,A Yellow,H Red,A Red,Display_Order,League
29/12/2023,2023,Millwall,Norwich,1,0,H,1,0,H,D Whitestone,11,11,5,3,11,12,5,3,4,5,1,0,20231229,English Second
29/12/2023,2023,Preston,Sheffield Weds,0,1,A,0,1,A,R Welch,9,6,2,3,10,11,3,0,4,2,0,1,20231229,English Second
29/12/2023,2023,Rotherham,Sunderland,1,1,D,0,0,D,T Harrington,13,10,4,3,10,9,4,8,2,1,0,0,20231229,English Second
29/12/2023,2023,Watford,Stoke,1,1,D,1,1,D,S Oldham,13,14,6,4,7,10,5,4,4,1,1,0,20231229,English Second
29/12/2023,2023,West Brom,Leeds,1,0,H,1,0,H,G Scott,13,15,3,1,8,10,11,8,1,1,0,0,20231229,English Second
01/01/2024,2023,Sunderland,Preston,2,0,H,2,0,H,O Langford,7,12,4,3,6,12,2,3,0,1,0,0,20240101,English Second
01/01/2024,2023,Blackburn,Rotherham,2,2,D,1,1,D,J Gillett,18,13,9,4,5,11,5,5,0,1,0,0,20240101,English Second
01/01/2024,2023,Bristol City,Millwall,0,1,A,0,0,D,T Nield,5,11,1,2,5,10,6,5,1,2,0,0,20240101,English Second
01/01/2024,2023,Leeds,Birmingham,3,0,H,2,0,H,K Stroud,21,8,11,1,10,14,6,3,0,2,0,0,20240101,English Second
01/01/2024,2023,Leicester,Huddersfield,4,1,H,1,0,H,S Allison,19,12,6,4,5,9,3,4,0,1,0,0,20240101,English Second
01/01/2024,2023,Middlesbrough,Coventry,1,3,A,1,1,D,D Webb,19,17,7,8,10,11,12,9,2,2,0,0,20240101,English Second
01/01/2024,2023,Norwich,Southampton,1,1,D,0,0,D,D England,7,21,2,4,8,8,1,12,5,0,0,0,20240101,English Second
01/01/2024,2023,Plymouth,Watford,3,3,D,3,2,H,R Madley,31,18,11,5,11,12,9,5,2,3,0,0,20240101,English Second
01/01/2024,2023,QPR,Cardiff,1,2,A,0,1,A,A Kitchen,8,10,3,5,12,20,1,6,2,5,0,0,20240101,English Second
01/01/2024,2023,Stoke,Ipswich,0,0,D,0,0,D,J Bell,8,13,4,2,7,15,8,5,1,2,1,0,20240101,English Second
01/01/2024,2023,Swansea,West Brom,1,0,H,0,0,D,A Davies,10,10,4,5,10,7,3,5,2,0,0,0,20240101,English Second
01/01/2024,2023,Sheffield Weds,Hull,3,1,H,0,0,D,D Bond,23,5,6,1,13,13,10,4,3,4,0,1,20240101,English Second
12/01/2024,2023,Hull,Norwich,1,2,A,0,1,A,A Kitchen,19,9,5,4,12,14,9,2,2,4,0,0,20240112,English Second
13/01/2024,2023,Coventry,Leicester,3,1,H,0,1,A,D England,14,8,6,4,12,14,7,1,5,3,0,1,20240113,English Second
13/01/2024,2023,Birmingham,Swansea,2,2,D,1,1,D,M Donohue,11,6,6,3,21,11,5,5,5,3,0,0,20240113,English Second
13/01/2024,2023,Cardiff,Leeds,0,3,A,0,2,A,O Langford,9,15,1,7,5,7,5,4,1,1,0,0,20240113,English Second
13/01/2024,2023,Huddersfield,Plymouth,1,1,D,1,1,D,T Nield,13,9,4,3,13,16,3,5,1,4,0,0,20240113,English Second
13/01/2024,2023,Millwall,Middlesbrough,1,3,A,1,1,D,A Davies,15,14,5,6,9,10,5,4,3,1,0,0,20240113,English Second
13/01/2024,2023,Preston,Bristol City,2,0,H,0,0,D,S Barrott,12,15,7,6,13,7,8,6,1,2,0,0,20240113,English Second
13/01/2024,2023,Rotherham,Stoke,0,1,A,0,1,A,K Stroud,3,4,0,3,11,13,3,6,2,3,0,0,20240113,English Second
13/01/2024,2023,Southampton,Sheffield Weds,4,0,H,1,0,H,L Smith,15,6,7,4,9,12,14,3,3,3,0,0,20240113,English Second
13/01/2024,2023,West Brom,Blackburn,4,1,H,3,0,H,S Martin,16,12,8,3,8,9,6,3,2,0,0,0,20240113,English Second
13/01/2024,2023,Ipswich,Sunderland,2,1,H,1,1,D,S Allison,17,10,5,3,17,8,3,1,5,2,0,0,20240113,English Second
14/01/2024,2023,QPR,Watford,1,2,A,0,0,D,S Hooper,16,9,7,2,17,13,8,4,3,3,0,0,20240114,English Second
19/01/2024,2023,Sunderland,Hull,0,1,A,0,0,D,R Jones,15,2,3,2,12,17,12,1,2,7,0,0,20240119,English Second
20/01/2024,2023,Swansea,Southampton,1,3,A,1,3,A,O Langford,15,21,6,10,10,12,3,8,2,2,0,0,20240120,English Second
20/01/2024,2023,Blackburn,Huddersfield,1,1,D,1,1,D,J Linington,16,8,4,3,10,4,7,3,1,2,0,0,20240120,English Second
20/01/2024,2023,Bristol City,Watford,1,1,D,1,1,D,A Kitchen,15,14,6,2,8,16,7,8,1,2,0,0,20240120,English Second
20/01/2024,2023,Middlesbrough,Rotherham,1,1,D,0,0,D,D Bond,15,6,3,2,8,8,13,2,1,3,0,0,20240120,English Second
20/01/2024,2023,Norwich,West Brom,2,0,H,1,0,H,S Gill,13,15,6,3,9,10,2,6,1,2,0,0,20240120,English Second
20/01/2024,2023,Plymouth,Cardiff,3,1,H,1,1,D,M Dwyer,15,6,5,3,9,7,5,5,4,2,0,0,20240120,English Second
20/01/2024,2023,QPR,Millwall,2,0,H,1,0,H,L Smith,12,2,5,1,10,8,2,3,0,2,0,0,20240120,English Second
20/01/2024,2023,Sheffield Weds,Coventry,1,2,A,0,1,A,A Backhouse,11,16,5,6,14,11,6,7,4,5,0,0,20240120,English Second
20/01/2024,2023,Stoke,Birmingham,1,2,A,0,1,A,S Barrott,22,9,5,5,5,7,13,2,2,0,0,0,20240120,English Second
21/01/2024,2023,Leeds,Preston,2,1,H,1,1,D,D Webb,20,8,6,2,12,18,9,3,4,6,0,0,20240121,English Second
22/01/2024,2023,Leicester,Ipswich,1,1,D,1,0,H,J Smith,15,11,8,3,6,11,8,8,1,3,0,0,20240122,English Second
24/01/2024,2023,Leeds,Norwich,1,0,H,1,0,H,M Donohue,12,5,4,1,13,8,4,2,1,2,0,0,20240124,English Second
27/01/2024,2023,Millwall,Preston,1,1,D,1,1,D,J Busby,17,11,8,4,19,6,8,3,3,3,0,0,20240127,English Second
27/01/2024,2023,Sunderland,Stoke,3,1,H,1,0,H,A Davies,8,15,5,4,10,9,3,6,1,3,0,0,20240127,English Second
28/01/2024,2023,QPR,Huddersfield,1,1,D,0,0,D,S Martin,7,13,4,3,15,16,4,10,4,3,0,0,20240128,English Second
30/01/2024,2023,Coventry,Bristol City,2,2,D,1,1,D,L Doughty,11,13,4,5,10,13,1,5,1,2,0,0,20240130,English Second
30/01/2024,2023,Leicester,Swansea,3,1,H,1,0,H,K Stroud,14,11,7,3,12,8,2,3,1,1,0,0,20240130,English Second
31/01/2024,2023,Sheffield Weds,Watford,0,0,D,0,0,D,R Welch,19,10,5,2,8,13,5,5,4,3,0,0,20240131,English Second
02/02/2024,2023,Bristol City,Leeds,0,1,A,0,0,D,S Martin,7,14,1,6,10,10,2,4,1,0,0,0,20240202,English Second
03/02/2024,2023,Blackburn,QPR,1,2,A,0,0,D,G Eltringham,16,7,6,4,12,5,4,10,2,3,0,0,20240203,English Second
03/02/2024,2023,Huddersfield,Sheffield Weds,4,0,H,0,0,D,M Donohue,12,12,6,3,10,18,7,8,3,1,0,0,20240203,English Second
03/02/2024,2023,Hull,Millwall,1,0,H,1,0,H,A Backhouse,9,5,2,1,15,19,4,4,3,2,0,0,20240203,English Second
03/02/2024,2023,Norwich,Coventry,2,1,H,0,0,D,G Ward,21,8,5,5,11,9,5,2,2,1,0,1,20240203,English Second
03/02/2024,2023,Preston,Ipswich,3,2,H,3,0,H,G Scott,10,25,3,9,13,8,6,3,0,0,0,0,20240203,English Second
03/02/2024,2023,Rotherham,Southampton,0,2,A,0,2,A,S Gill,8,10,2,7,8,10,3,10,0,2,0,0,20240203,English Second
03/02/2024,2023,Stoke,Leicester,0,5,A,0,2,A,L Smith,10,16,4,9,10,12,3,6,4,3,0,0,20240203,English Second
03/02/2024,2023,Swansea,Plymouth,0,1,A,0,1,A,S Allison,20,9,4,3,12,14,8,2,2,3,0,0,20240203,English Second
03/02/2024,2023,Watford,Cardiff,0,1,A,0,1,A,J Busby,17,10,6,2,16,6,10,2,3,3,0,0,20240203,English Second
03/02/2024,2023,West Brom,Birmingham,1,0,H,0,0,D,D Webb,10,13,2,5,12,16,4,8,2,3,0,0,20240203,English Second
04/02/2024,2023,Middlesbrough,Sunderland,1,1,D,0,0,D,D England,15,13,2,5,17,10,1,6,3,3,0,0,20240204,English Second
09/02/2024,2023,Sheffield Weds,Birmingham,2,0,H,1,0,H,A Davies,13,25,3,4,14,10,1,7,3,1,0,0,20240209,English Second
10/02/2024,2023,Ipswich,West Brom,2,2,D,0,1,A,D Coote,21,5,7,2,12,3,9,3,2,3,0,0,20240210,English Second
10/02/2024,2023,Blackburn,Stoke,3,1,H,3,1,H,G Ward,9,7,5,3,8,8,5,8,0,2,0,0,20240210,English Second
10/02/2024,2023,Cardiff,Preston,0,2,A,0,2,A,D Whitestone,14,3,5,3,5,11,4,0,2,1,0,0,20240210,English Second
10/02/2024,2023,Hull,Swansea,0,1,A,0,1,A,G Eltringham,9,13,3,5,7,10,2,4,1,3,0,0,20240210,English Second
10/02/2024,2023,Leeds,Rotherham,3,0,H,1,0,H,A Madley,19,7,6,2,13,11,5,3,0,2,0,0,20240210,English Second
10/02/2024,2023,Middlesbrough,Bristol City,1,2,A,0,2,A,S Allison,16,12,6,7,11,11,7,1,1,0,0,0,20240210,English Second
10/02/2024,2023,QPR,Norwich,2,2,D,1,0,H,B Toner,14,12,4,4,25,11,1,8,2,4,0,0,20240210,English Second
10/02/2024,2023,Southampton,Huddersfield,5,3,H,0,2,A,D Webb,15,17,7,6,11,11,6,6,2,3,0,0,20240210,English Second
10/02/2024,2023,Sunderland,Plymouth,3,1,H,0,1,A,A Backhouse,14,5,5,2,17,13,8,2,1,5,0,0,20240210,English Second
10/02/2024,2023,Watford,Leicester,1,2,A,0,1,A,O Langford,13,6,3,3,11,15,8,1,2,3,0,0,20240210,English Second
11/02/2024,2023,Coventry,Millwall,2,1,H,0,1,A,A Kitchen,15,8,5,4,9,14,8,3,0,1,0,0,20240211,English Second
13/02/2024,2023,Birmingham,Blackburn,1,0,H,0,0,D,T Kirk,18,8,3,3,9,16,6,4,2,3,0,0,20240213,English Second
13/02/2024,2023,Leicester,Sheffield Weds,2,0,H,2,0,H,T Nield,10,13,3,4,15,12,4,7,1,2,0,0,20240213,English Second
13/02/2024,2023,Norwich,Watford,4,2,H,2,1,H,S Attwell,14,11,6,3,13,11,4,4,3,2,0,0,20240213,English Second
13/02/2024,2023,Rotherham,Hull,1,2,A,1,0,H,L Doughty,11,20,6,8,13,6,4,9,2,1,0,0,20240213,English Second
13/02/2024,2023,Swansea,Leeds,0,4,A,0,3,A,D Webb,7,13,1,8,11,10,5,2,3,1,0,0,20240213,English Second
13/02/2024,2023,Bristol City,Southampton,3,1,H,0,0,D,M Donohue,14,16,4,4,8,13,6,5,2,2,0,0,20240213,English Second
13/02/2024,2023,West Brom,Cardiff,2,0,H,1,0,H,R Welch,11,11,3,1,8,11,4,4,1,2,0,0,20240213,English Second
14/02/2024,2023,Huddersfield,Sunderland,1,0,H,1,0,H,G Ward,12,12,6,5,14,15,6,10,2,4,0,0,20240214,English Second
14/02/2024,2023,Plymouth,Coventry,2,2,D,0,0,D,K Stroud,13,17,4,7,8,19,1,9,1,3,0,0,20240214,English Second
14/02/2024,2023,Preston,Middlesbrough,2,1,H,1,0,H,T Harrington,7,20,3,4,10,10,2,7,2,1,0,0,20240214,English Second
14/02/2024,2023,Stoke,QPR,1,0,H,1,0,H,A Kitchen,14,10,5,1,12,11,5,7,0,1,0,0,20240214,English Second
14/02/2024,2023,Millwall,Ipswich,0,4,A,0,3,A,S Barrott,14,8,4,4,12,13,9,5,3,1,0,0,20240214,English Second
16/02/2024,2023,West Brom,Southampton,0,2,A,0,1,A,S Allison,9,13,2,4,8,5,6,9,2,1,0,0,20240216,English Second
17/02/2024,2023,Plymouth,Leeds,0,2,A,0,1,A,M Donohue,7,9,1,2,14,13,4,0,2,1,0,0,20240217,English Second
17/02/2024,2023,Birmingham,Sunderland,2,1,H,0,1,A,S Martin,16,10,5,4,18,14,5,5,4,4,0,0,20240217,English Second
17/02/2024,2023,Bristol City,QPR,0,1,A,0,1,A,S Barrott,11,11,2,7,7,7,4,2,0,1,0,0,20240217,English Second
17/02/2024,2023,Huddersfield,Hull,1,2,A,0,1,A,R Welch,16,9,3,3,11,8,11,3,3,1,0,0,20240217,English Second
17/02/2024,2023,Leicester,Middlesbrough,1,2,A,0,2,A,C Kavanagh,24,5,2,2,10,8,12,4,1,4,0,0,20240217,English Second
17/02/2024,2023,Millwall,Sheffield Weds,0,2,A,0,2,A,G Eltringham,9,5,3,2,14,15,5,5,3,1,0,1,20240217,English Second
17/02/2024,2023,Norwich,Cardiff,4,1,H,2,1,H,D Bond,23,9,8,3,7,13,8,0,0,3,0,0,20240217,English Second
17/02/2024,2023,Preston,Blackburn,2,2,D,2,2,D,D Webb,16,6,8,3,10,12,7,3,0,0,0,0,20240217,English Second
17/02/2024,2023,Rotherham,Watford,0,1,A,0,0,D,A Kitchen,19,8,1,1,13,11,7,6,2,1,0,0,20240217,English Second
17/02/2024,2023,Stoke,Coventry,0,1,A,0,0,D,J Bell,13,9,1,3,13,10,5,4,2,1,0,0,20240217,English Second
17/02/2024,2023,Swansea,Ipswich,1,2,A,1,2,A,J Busby,15,15,3,6,5,13,9,6,1,1,0,0,20240217,English Second
20/02/2024,2023,Cardiff,Blackburn,0,0,D,0,0,D,L Doughty,11,4,5,1,10,12,4,1,2,3,0,0,20240220,English Second
20/02/2024,2023,Ipswich,Rotherham,4,3,H,3,1,H,K Stroud,11,13,7,5,16,16,2,6,1,2,0,0,20240220,English Second
20/02/2024,2023,Plymouth,West Brom,0,3,A,0,0,D,T Nield,4,17,0,7,9,8,2,7,1,0,0,0,20240220,English Second
20/02/2024,2023,Southampton,Hull,1,2,A,0,2,A,O Langford,15,17,3,5,9,13,4,2,1,2,0,0,20240220,English Second
23/02/2024,2023,Coventry,Preston,0,3,A,0,3,A,A Davies,10,10,4,3,9,19,6,6,1,3,0,0,20240223,English Second
23/02/2024,2023,Leeds,Leicester,3,1,H,0,1,A,C Pawson,15,16,4,5,15,11,2,5,5,2,0,0,20240223,English Second
24/02/2024,2023,Hull,West Brom,1,1,D,1,1,D,S Martin,9,11,3,4,10,11,8,3,0,0,0,0,20240224,English Second
24/02/2024,2023,Blackburn,Norwich,1,1,D,0,1,A,O Langford,10,7,5,3,14,6,6,6,2,2,0,0,20240224,English Second
24/02/2024,2023,Cardiff,Stoke,2,1,H,2,1,H,A Backhouse,11,14,5,6,13,14,2,6,4,2,0,0,20240224,English Second
24/02/2024,2023,Ipswich,Birmingham,3,1,H,1,1,D,G Ward,26,11,9,4,11,14,7,5,3,1,0,0,20240224,English Second
24/02/2024,2023,Middlesbrough,Plymouth,0,2,A,0,2,A,S Gill,11,22,0,11,12,10,6,6,1,1,0,0,20240224,English Second
24/02/2024,2023,QPR,Rotherham,2,1,H,0,1,A,M Donohue,18,14,9,4,9,17,9,0,4,1,0,0,20240224,English Second
24/02/2024,2023,Sheffield Weds,Bristol City,2,1,H,2,1,H,T Kirk,15,12,7,2,8,7,4,6,1,3,1,0,20240224,English Second
24/02/2024,2023,Southampton,Millwall,1,2,A,1,2,A,T Bramall,14,8,7,3,9,8,13,1,4,3,0,0,20240224,English Second
24/02/2024,2023,Sunderland,Swansea,1,2,A,0,2,A,K Stroud,13,13,5,8,8,15,4,11,1,4,0,0,20240224,English Second
24/02/2024,2023,Watford,Huddersfield,1,2,A,0,0,D,B Toner,12,11,4,5,16,12,3,5,2,2,0,0,20240224,English Second
01/03/2024,2023,West Brom,Coventry,2,1,H,2,0,H,L Smith,7,17,2,3,10,12,4,4,2,1,0,0,20240301,English Second
02/03/2024,2023,Bristol City,Cardiff,0,1,A,0,0,D,S Allison,17,9,3,4,7,14,8,3,2,2,0,0,20240302,English Second
02/03/2024,2023,Huddersfield,Leeds,1,1,D,1,0,H,A Kitchen,12,15,5,2,10,13,8,8,3,1,1,0,20240302,English Second
02/03/2024,2023,Birmingham,Southampton,3,4,A,2,1,H,J Bell,13,25,4,10,11,7,6,16,3,1,1,0,20240302,English Second
02/03/2024,2023,Leicester,QPR,1,2,A,0,1,A,A Davies,18,3,5,2,7,11,9,0,2,3,0,0,20240302,English Second
02/03/2024,2023,Millwall,Watford,1,0,H,1,0,H,G Ward,6,12,2,3,12,14,4,3,3,1,0,0,20240302,English Second
02/03/2024,2023,Norwich,Sunderland,1,0,H,0,0,D,T Kirk,16,12,4,4,13,11,5,2,2,3,0,0,20240302,English Second
02/03/2024,2023,Plymouth,Ipswich,0,2,A,0,0,D,J Smith,9,14,2,6,11,22,5,7,1,3,0,0,20240302,English Second
02/03/2024,2023,Preston,Hull,0,0,D,0,0,D,T Bramall,16,15,4,4,12,6,8,8,1,1,0,0,20240302,English Second
02/03/2024,2023,Rotherham,Sheffield Weds,0,1,A,0,0,D,D Webb,7,17,1,4,16,14,2,10,1,2,0,0,20240302,English Second
02/03/2024,2023,Stoke,Middlesbrough,2,0,H,1,0,H,J Busby,11,10,5,3,16,5,6,3,3,1,0,0,20240302,English Second
02/03/2024,2023,Swansea,Blackburn,2,1,H,2,0,H,R Welch,7,10,4,5,10,12,6,6,1,2,0,0,20240302,English Second
05/03/2024,2023,Blackburn,Millwall,1,1,D,0,0,D,J Simpson,11,3,3,1,10,11,4,2,0,1,0,0,20240305,English Second
05/03/2024,2023,Coventry,Rotherham,5,0,H,4,0,H,J Busby,16,7,6,1,10,19,4,5,0,1,0,0,20240305,English Second
05/03/2024,2023,Hull,Birmingham,1,1,D,1,0,H,K Stroud,22,8,5,3,7,8,10,2,1,3,0,0,20240305,English Second
05/03/2024,2023,Leeds,Stoke,1,0,H,1,0,H,O Langford,15,13,7,6,7,13,8,2,1,1,0,1,20240305,English Second
05/03/2024,2023,Sheffield Weds,Plymouth,1,0,H,0,0,D,S Martin,18,13,3,3,12,13,8,2,1,2,0,0,20240305,English Second
05/03/2024,2023,Sunderland,Leicester,0,1,A,0,1,A,S Gill,17,10,6,6,12,19,6,5,1,3,0,0,20240305,English Second
05/03/2024,2023,Ipswich,Bristol City,3,2,H,0,0,D,D Webb,14,11,8,4,6,15,4,5,1,3,0,0,20240305,English Second
06/03/2024,2023,Cardiff,Huddersfield,1,0,H,1,0,H,M Donohue,8,11,4,2,10,11,3,3,4,1,0,0,20240306,English Second
06/03/2024,2023,Middlesbrough,Norwich,3,1,H,2,1,H,R Madley,15,6,7,3,8,9,2,2,1,1,0,1,20240306,English Second
06/03/2024,2023,Watford,Swansea,1,1,D,0,1,A,T Nield,19,11,3,2,18,10,9,3,4,2,0,0,20240306,English Second
06/03/2024,2023,QPR,West Brom,2,2,D,1,2,A,G Eltringham,20,4,6,2,7,5,19,4,0,1,0,0,20240306,English Second
08/03/2024,2023,Sheffield Weds,Leeds,0,2,A,0,1,A,S Allison,9,13,3,7,16,9,8,5,1,1,0,0,20240308,English Second
09/03/2024,2023,Cardiff,Ipswich,2,1,H,0,0,D,O Langford,15,8,6,4,5,8,4,2,0,1,0,0,20240309,English Second
09/03/2024,2023,Blackburn,Plymouth,1,1,D,1,0,H,A Kitchen,8,20,4,7,13,10,1,5,2,1,1,0,20240309,English Second
09/03/2024,2023,Hull,Leicester,2,2,D,1,1,D,S Barrott,8,15,5,2,15,13,1,3,2,2,0,0,20240309,English Second
09/03/2024,2023,Millwall,Birmingham,1,0,H,0,0,D,D Bond,12,16,5,1,17,10,4,4,2,1,0,0,20240309,English Second
09/03/2024,2023,Norwich,Rotherham,5,0,H,4,0,H,C Breakspear,18,2,8,0,9,12,4,3,1,0,0,0,20240309,English Second
09/03/2024,2023,Preston,Stoke,1,2,A,0,0,D,J Smith,4,13,2,4,10,10,0,6,2,2,0,0,20240309,English Second
09/03/2024,2023,QPR,Middlesbrough,0,2,A,0,0,D,L Doughty,10,7,2,4,11,7,10,3,2,5,0,0,20240309,English Second
09/03/2024,2023,Southampton,Sunderland,4,2,H,2,0,H,S Attwell,21,13,10,5,13,15,6,2,2,3,0,0,20240309,English Second
09/03/2024,2023,Watford,Coventry,1,2,A,1,1,D,R Madley,19,8,5,3,12,12,5,4,1,5,0,0,20240309,English Second
10/03/2024,2023,Huddersfield,West Brom,1,4,A,1,0,H,D Webb,14,12,6,8,9,11,5,5,1,1,0,0,20240310,English Second
10/03/2024,2023,Bristol City,Swansea,1,0,H,0,0,D,M Donohue,5,8,2,0,14,4,3,6,2,1,0,0,20240310,English Second
12/03/2024,2023,Birmingham,Middlesbrough,0,1,A,0,1,A,A Davies,9,12,0,3,9,6,3,4,0,2,0,0,20240312,English Second
16/03/2024,2023,Swansea,Cardiff,2,0,H,1,0,H,D Webb,20,11,5,2,12,11,10,5,2,1,0,0,20240316,English Second
16/03/2024,2023,Birmingham,Watford,0,1,A,0,1,A,M Donohue,27,14,5,4,11,12,7,6,0,3,0,0,20240316,English Second
16/03/2024,2023,Ipswich,Sheffield Weds,6,0,H,3,0,H,L Doughty,20,9,10,1,12,8,10,4,1,2,0,0,20240316,English Second
16/03/2024,2023,Middlesbrough,Blackburn,0,0,D,0,0,D,K Stroud,16,12,3,3,10,9,8,5,3,3,0,0,20240316,English Second
16/03/2024,2023,Plymouth,Preston,0,1,A,0,1,A,J Busby,9,9,0,4,11,22,6,5,2,2,0,0,20240316,English Second
16/03/2024,2023,Rotherham,Huddersfield,0,0,D,0,0,D,J Smith,7,18,1,5,13,12,1,6,2,2,0,1,20240316,English Second
16/03/2024,2023,Stoke,Norwich,0,3,A,0,2,A,G Ward,10,16,1,7,12,7,7,6,1,0,0,0,20240316,English Second
16/03/2024,2023,Sunderland,QPR,0,0,D,0,0,D,O Langford,8,11,0,5,10,16,5,7,1,2,0,0,20240316,English Second
16/03/2024,2023,West Brom,Bristol City,2,0,H,1,0,H,T Nield,12,10,4,5,6,14,3,7,4,2,0,0,20240316,English Second
17/03/2024,2023,Leeds,Millwall,2,0,H,1,0,H,S Martin,17,12,5,3,9,21,13,2,3,4,0,0,20240317,English Second
29/03/2024,2023,Bristol City,Leicester,1,0,H,0,0,D,A Kitchen,16,11,6,3,12,13,5,6,2,0,0,0,20240329,English Second
29/03/2024,2023,Millwall,West Brom,1,1,D,1,0,H,J Bell,9,6,2,2,9,9,6,4,1,2,0,0,20240329,English Second
29/03/2024,2023,Cardiff,Sunderland,0,2,A,0,2,A,J Simpson,8,18,3,8,12,11,5,6,2,1,0,0,20240329,English Second
29/03/2024,2023,Huddersfield,Coventry,1,3,A,0,2,A,A Herczeg,15,12,4,7,13,18,10,4,1,4,0,0,20240329,English Second
29/03/2024,2023,Hull,Stoke,0,2,A,0,0,D,G Scott,11,17,0,4,6,13,8,5,0,4,0,0,20240329,English Second
29/03/2024,2023,Norwich,Plymouth,2,1,H,0,1,A,J Linington,23,9,4,4,11,12,13,3,0,7,0,0,20240329,English Second
29/03/2024,2023,Preston,Rotherham,3,0,H,3,0,H,S Martin,18,7,5,3,13,13,2,2,2,2,0,0,20240329,English Second
29/03/2024,2023,QPR,Birmingham,2,1,H,0,0,D,J Smith,18,13,6,3,11,12,6,2,2,2,0,0,20240329,English Second
29/03/2024,2023,Sheffield Weds,Swansea,1,1,D,1,0,H,G Eltringham,14,8,4,4,10,8,3,4,1,1,0,0,20240329,English Second
29/03/2024,2023,Southampton,Middlesbrough,1,1,D,1,0,H,M Donohue,13,8,5,3,5,14,8,5,2,4,0,0,20240329,English Second
29/03/2024,2023,Blackburn,Ipswich,0,1,A,0,1,A,S Attwell,8,11,3,3,13,13,9,2,2,3,0,0,20240329,English Second
29/03/2024,2023,Watford,Leeds,2,2,D,2,1,H,D Webb,9,12,5,8,15,5,8,5,0,0,0,0,20240329,English Second
01/04/2024,2023,Leicester,Norwich,3,1,H,1,1,D,D Bond,18,6,6,2,13,8,9,2,1,1,0,0,20240401,English Second
01/04/2024,2023,Birmingham,Preston,1,0,H,0,0,D,O Langford,11,4,4,1,7,9,0,0,1,1,0,0,20240401,English Second
01/04/2024,2023,Coventry,Cardiff,1,2,A,1,1,D,L Doughty,14,10,2,4,7,9,6,3,1,2,0,0,20240401,English Second
01/04/2024,2023,Middlesbrough,Sheffield Weds,2,0,H,1,0,H,M Donohue,23,6,5,2,7,11,11,5,1,4,0,0,20240401,English Second
01/04/2024,2023,Plymouth,Bristol City,0,1,A,0,0,D,K Stroud,12,14,2,6,14,12,9,6,2,3,1,0,20240401,English Second
01/04/2024,2023,Rotherham,Millwall,2,1,H,0,0,D,A Chilowicz,5,21,4,7,11,10,2,11,2,0,0,0,20240401,English Second
01/04/2024,2023,Stoke,Huddersfield,1,1,D,0,1,A,R Welch,15,12,6,3,14,13,6,7,3,1,0,0,20240401,English Second
01/04/2024,2023,Sunderland,Blackburn,1,5,A,0,2,A,J Busby,13,13,7,7,10,12,3,3,0,0,0,0,20240401,English Second
01/04/2024,2023,Swansea,QPR,0,1,A,0,0,D,S Allison,15,10,4,4,9,10,7,4,0,0,0,0,20240401,English Second
01/04/2024,2023,West Brom,Watford,2,2,D,0,0,D,G Ward,10,12,4,7,6,13,7,3,0,1,0,0,20240401,English Second
01/04/2024,2023,Ipswich,Southampton,3,2,H,1,2,A,M Salisbury,13,17,6,8,14,12,0,7,3,1,0,1,20240401,English Second
01/04/2024,2023,Leeds,Hull,3,1,H,1,1,D,J Smith,14,11,6,2,19,13,4,3,2,2,0,0,20240401,English Second
05/04/2024,2023,Rotherham,Plymouth,0,1,A,0,1,A,O Langford,11,21,2,11,9,11,4,9,0,0,0,0,20240405,English Second
06/04/2024,2023,Norwich,Ipswich,1,0,H,1,0,H,M Donohue,12,10,3,3,10,16,4,6,0,1,0,0,20240406,English Second
06/04/2024,2023,Blackburn,Southampton,0,0,D,0,0,D,C Pawson,11,7,3,2,17,8,1,5,3,2,0,0,20240406,English Second
06/04/2024,2023,Cardiff,Hull,1,3,A,0,2,A,J Busby,13,11,4,6,11,7,5,6,1,3,0,0,20240406,English Second
06/04/2024,2023,Coventry,Leeds,2,1,H,1,0,H,T Nield,11,19,5,8,13,3,2,9,4,2,0,0,20240406,English Second
06/04/2024,2023,Huddersfield,Millwall,1,0,H,0,0,D,J Linington,17,6,7,1,7,21,10,3,4,4,0,0,20240406,English Second
06/04/2024,2023,Leicester,Birmingham,2,1,H,1,1,D,D Webb,17,11,9,5,7,11,10,0,2,2,0,0,20240406,English Second
06/04/2024,2023,Middlesbrough,Swansea,2,0,H,1,0,H,R Welch,12,7,4,1,16,16,4,6,2,2,0,0,20240406,English Second
06/04/2024,2023,QPR,Sheffield Weds,0,2,A,0,0,D,G Scott,16,7,1,4,13,10,5,2,3,3,0,0,20240406,English Second
06/04/2024,2023,Stoke,West Brom,2,2,D,0,1,A,A Kitchen,18,9,7,2,8,8,5,7,2,2,0,0,20240406,English Second
06/04/2024,2023,Sunderland,Bristol City,0,0,D,0,0,D,L Doughty,20,8,7,2,12,10,4,4,1,1,0,0,20240406,English Second
06/04/2024,2023,Watford,Preston,0,0,D,0,0,D,J Bell,11,9,2,1,6,13,7,5,2,1,0,0,20240406,English Second
09/04/2024,2023,Millwall,Leicester,1,0,H,0,0,D,S Gill,6,11,4,3,11,6,3,9,3,1,0,0,20240409,English Second
09/04/2024,2023,Plymouth,QPR,1,1,D,0,0,D,J Simpson,13,14,5,4,12,12,10,4,0,2,0,0,20240409,English Second
