Season,FifaVersion,Date,HomeTeam,AwayTeam,ResultEncoded,HomeFifaOverall,HomeFifaAttack,HomeFifaMidfield,HomeFifaDefence,AwayFifaOverall,AwayFifaAttack,AwayFifaMidfield,AwayFifaDefence,HFA,HomeElo,AwayElo,EloTierHome,EloTierAway
2020,21,21/04/2021,Aston Villa,Man City,-1,76,76,75,74,85,86,85,84,33.4,1726.86450195,2024.60778809,3,1
2020,21,22/04/2021,Leicester,West Brom,1,79,81,79,79,73,72,74,73,33.4,1810.71105957,1632.22241211,2,4
2020,21,23/04/2021,Arsenal,Everton,-1,80,83,80,78,79,80,78,79,33.4,1849.18591309,1768.93823242,2,3
2020,21,24/04/2021,Liverpool,Newcastle,0,85,89,84,86,77,78,77,76,33.4,1911.06506348,1691.95483398,1,4
2020,21,24/04/2021,West Ham,Chelsea,-1,78,79,78,76,82,85,83,81,33.4,1801.63293457,1885.72998047,2,2
2020,21,24/04/2021,Sheffield United,Brighton,1,75,74,77,77,76,77,74,74,33.4,1606.05847168,1710.35913086,4,3
2020,21,25/04/2021,Wolves,Burnley,-1,78,78,82,77,76,77,76,76,33.4,1769.89428711,1715.71606445,3,3
2020,21,25/04/2021,Leeds,Man United,0,73,76,73,73,82,84,82,81,33.4,1739.63464355,1947.43103027,3,1
2020,21,25/04/2021,Aston Villa,West Brom,0,76,76,75,74,73,72,74,73,33.4,1724.45935059,1626.23474121,3,4
2020,21,26/04/2021,Leicester,Crystal Palace,1,79,81,79,79,77,79,76,75,33.4,1816.69873047,1699.05566406,2,4
2020,21,30/04/2021,Southampton,Leicester,0,76,77,76,76,79,81,79,79,33.4,1699.85192871,1823.75415039,4,2
2020,21,01/05/2021,Crystal Palace,Man City,-1,77,79,76,75,85,86,85,84,33.4,1696.72973633,2033.76318359,4,1
2020,21,01/05/2021,Brighton,Leeds,1,76,77,74,74,73,76,73,73,33.4,1702.29736328,1746.87561035,3,3
2020,21,01/05/2021,Chelsea,Fulham,1,82,85,83,81,75,75,73,72,33.4,1896.9498291,1647.51782227,2,4
2020,21,01/05/2021,Everton,Aston Villa,-1,79,80,78,79,76,76,75,74,33.4,1782.09887695,1723.47924805,3,3
2020,21,02/05/2021,Newcastle,Arsenal,-1,77,78,77,76,80,83,80,78,33.4,1700.34399414,1835.23681641,3,2
2020,21,02/05/2021,Tottenham,Sheffield United,1,82,85,82,81,75,74,77,77,33.4,1828.58044434,1618.84985352,2,4
2020,21,03/05/2021,West Brom,Wolves,0,73,72,74,73,78,78,82,77,33.4,1631.94445801,1751.57324219,4,3
2020,21,03/05/2021,Burnley,West Ham,-1,76,77,76,76,78,79,78,76,33.4,1738.76672363,1797.57910156,3,3
2020,21,07/05/2021,Leicester,Newcastle,-1,79,81,79,79,77,78,77,76,33.4,1824.29003906,1696.33081055,2,4
2020,21,08/05/2021,Leeds,Tottenham,1,73,76,73,73,82,85,82,81,33.4,1737.94372559,1837.98962402,3,2
2020,21,08/05/2021,Sheffield United,Crystal Palace,-1,75,74,77,77,77,79,76,75,33.4,1616.25646973,1697.47851562,4,4
2020,21,08/05/2021,Man City,Chelsea,-1,85,86,85,84,82,85,83,81,33.4,2043.67529297,1919.58557129,1,1
2020,21,08/05/2021,Liverpool,Southampton,1,85,89,84,86,76,77,76,76,33.4,1910.81323242,1706.13183594,1,3
2020,21,09/05/2021,Wolves,Brighton,1,78,78,82,77,76,77,74,74,33.4,1752.31396484,1718.04492188,3,3
2020,21,09/05/2021,Aston Villa,Man United,-1,76,76,75,74,82,84,82,81,33.4,1737.13415527,1953.38745117,3,1
2020,21,09/05/2021,West Ham,Everton,-1,78,79,78,76,79,80,78,79,33.4,1808.17797852,1775.25964355,2,3
2020,21,09/05/2021,Arsenal,West Brom,1,80,83,80,78,73,72,74,73,33.4,1839.06408691,1638.01940918,2,4
2020,21,10/05/2021,Fulham,Burnley,-1,75,75,73,72,76,77,76,76,33.4,1647.39782715,1734.98352051,4,3
2020,21,11/05/2021,Man United,Leicester,-1,82,84,82,81,79,81,79,79,33.4,1958.42248535,1807.52746582,1,2
2020,21,11/05/2021,Southampton,Crystal Palace,1,76,77,76,76,77,79,76,75,33.4,1701.82263184,1706.98596191,3,3
2020,21,12/05/2021,Chelsea,Arsenal,-1,82,85,83,81,80,83,80,78,33.4,1931.40734863,1843.48974609,1,2
2020,21,13/05/2021,Aston Villa,Everton,0,76,76,75,74,79,80,78,79,33.4,1732.09912109,1784.72961426,3,3
2020,21,13/05/2021,Man United,Liverpool,-1,82,84,82,81,85,89,84,86,33.4,1946.3605957,1915.12243652,1,1
2020,21,14/05/2021,Newcastle,Man City,-1,77,78,77,76,85,86,85,84,33.4,1713.09338379,2031.85351562,3,1
2020,21,15/05/2021,Burnley,Leeds,-1,76,77,76,76,73,76,73,73,33.4,1744.23291016,1752.07336426,3,3
2020,21,15/05/2021,Southampton,Fulham,1,76,77,76,76,75,75,73,72,33.4,1712.61169434,1638.1484375,3,4
2020,21,15/05/2021,Brighton,West Ham,0,76,77,74,74,78,79,78,76,33.4,1711.24755859,1798.70800781,3,3
2020,21,16/05/2021,Crystal Palace,Aston Villa,1,77,79,76,75,76,76,75,74,33.4,1696.19689941,1733.03125,4,3
2020,21,16/05/2021,Tottenham,Wolves,1,82,85,82,81,78,78,82,77,33.4,1823.85998535,1759.11132812,2,3
2020,21,16/05/2021,West Brom,Liverpool,-1,73,72,74,73,85,89,84,86,33.4,1633.59375,1928.49035645,4,1
2020,21,16/05/2021,Everton,Sheffield United,-1,79,80,78,79,75,74,77,77,33.4,1783.79748535,1606.74890137,3,4
2020,21,18/05/2021,Man United,Fulham,0,82,84,82,81,75,75,73,72,33.4,1932.99255371,1630.04516602,1,4
2020,21,18/05/2021,Southampton,Leeds,-1,76,77,76,76,73,76,73,73,33.4,1720.71496582,1768.94812012,3,3
2020,21,18/05/2021,Brighton,Man City,1,76,77,74,74,85,86,85,84,33.4,1713.19116211,2033.8984375,3,1
2020,21,18/05/2021,Chelsea,Leicester,1,82,85,83,81,79,81,79,79,33.4,1920.43591309,1819.58935547,1,2
2020,21,19/05/2021,Everton,Wolves,1,79,80,78,79,78,78,82,77,33.4,1770.79492188,1750.77075195,3,3
2020,21,19/05/2021,Newcastle,Sheffield United,1,77,78,77,76,75,74,77,77,33.4,1711.04846191,1619.75146484,3,4
2020,21,19/05/2021,Tottenham,Aston Villa,-1,82,85,82,81,76,76,75,74,33.4,1832.20056152,1724.51477051,2,3
2020,21,19/05/2021,Crystal Palace,Arsenal,-1,77,79,76,75,80,83,80,78,33.4,1704.71337891,1854.46118164,3,2
2020,21,19/05/2021,Burnley,Liverpool,-1,76,77,76,76,85,89,84,86,33.4,1727.35827637,1930.85375977,3,1
2020,21,19/05/2021,West Brom,West Ham,-1,73,72,74,73,78,79,78,76,33.4,1631.23022461,1796.7644043,4,3
2020,21,23/05/2021,Arsenal,Brighton,1,80,83,80,78,76,77,74,74,33.4,1861.24194336,1728.19091797,2,3
2020,21,23/05/2021,Aston Villa,Chelsea,1,76,76,75,74,82,85,83,81,33.4,1735.6920166,1925.52844238,3,1
2020,21,23/05/2021,Fulham,Newcastle,-1,75,75,73,72,77,78,77,76,33.4,1637.33166504,1716.44616699,4,3
2020,21,23/05/2021,Leeds,West Brom,1,73,76,73,73,73,72,74,73,33.4,1779.06689453,1624.96850586,3,4
2020,21,23/05/2021,Leicester,Tottenham,-1,79,81,79,79,82,85,82,81,33.4,1814.4967041,1821.02331543,2,2
2020,21,23/05/2021,Liverpool,Crystal Palace,1,85,89,84,86,77,79,76,75,33.4,1937.44934082,1697.93261719,1,4
2020,21,23/05/2021,Man City,Everton,1,85,86,85,84,79,80,78,79,33.4,2018.89868164,1777.90686035,1,3
2020,21,23/05/2021,Sheffield United,Burnley,1,75,74,77,77,76,77,76,76,33.4,1614.3536377,1720.76269531,4,3
2020,21,23/05/2021,West Ham,Southampton,1,78,79,78,76,76,77,76,76,33.4,1803.02624512,1710.59619141,2,3
2020,21,23/05/2021,Wolves,Man United,-1,78,78,82,77,82,84,82,81,33.4,1743.65881348,1925.70617676,3,1
2021,22,13/08/2021,Brentford,Arsenal,1,73,73,74,73,79,83,81,77,32.5,1671.97888184,1866.67456055,4,2
2021,22,14/08/2021,Man United,Leeds,1,84,85,84,83,77,78,78,76,32.5,1925.87194824,1783.74121094,1,3
2021,22,14/08/2021,Burnley,Brighton,-1,76,76,76,77,76,75,77,75,32.5,1709.37329102,1720.88342285,3,3
2021,22,14/08/2021,Chelsea,Crystal Palace,1,83,84,86,81,76,77,76,74,32.5,1923.20202637,1693.30944824,1,4
2021,22,14/08/2021,Everton,Southampton,1,79,79,78,79,76,76,77,73,32.5,1771.19372559,1700.75109863,3,3
2021,22,14/08/2021,Leicester,Wolves,1,80,82,81,79,78,78,81,77,32.5,1801.89501953,1738.54443359,2,3
2021,22,14/08/2021,Watford,Aston Villa,1,75,74,75,73,78,78,76,77,32.5,1673.33557129,1747.11230469,4,3
2021,22,14/08/2021,Norwich,Liverpool,-1,74,76,74,74,84,86,83,85,32.5,1655.1998291,1940.19763184,4,1
2021,22,15/08/2021,Newcastle,West Ham,-1,76,79,75,74,79,79,79,79,32.5,1724.89587402,1810.99633789,3,2
2021,22,15/08/2021,Tottenham,Man City,1,82,86,80,80,85,85,85,86,32.5,1831.75012207,2012.76818848,2,1
2021,22,21/08/2021,Liverpool,Burnley,1,84,86,83,85,76,76,76,77,32.5,1943.6619873,1699.87084961,1,4
2021,22,21/08/2021,Aston Villa,Newcastle,1,78,78,76,77,76,79,75,74,32.5,1736.67785645,1714.88562012,3,3
2021,22,21/08/2021,Crystal Palace,Brentford,0,76,77,76,74,73,73,74,73,32.5,1687.65771484,1688.47338867,4,4
2021,22,21/08/2021,Leeds,Everton,0,77,78,78,76,79,79,78,79,32.5,1774.58105469,1778.28283691,3,3
2021,22,21/08/2021,Man City,Norwich,1,85,85,85,86,74,76,74,74,32.5,1999.91394043,1649.83251953,1,4
2021,22,21/08/2021,Brighton,Watford,1,76,75,77,75,75,74,75,73,32.5,1728.48291016,1681.86706543,3,4
2021,22,22/08/2021,Southampton,Man United,0,76,76,77,73,84,85,84,83,32.5,1691.75891113,1933.12902832,4,1
2021,22,22/08/2021,Wolves,Tottenham,-1,78,78,81,77,82,86,80,80,32.5,1731.72937012,1839.69018555,3,2
2021,22,22/08/2021,Arsenal,Chelsea,-1,79,83,81,77,83,84,86,81,32.5,1848.27709961,1926.95080566,2,1
2021,22,23/08/2021,West Ham,Leicester,1,79,79,79,79,80,82,81,79,32.5,1819.10351562,1806.80700684,2,2
2021,22,28/08/2021,Man City,Arsenal,1,85,85,85,86,79,83,81,77,32.5,2004.32531738,1840.1817627,1,2
2021,22,28/08/2021,Aston Villa,Brentford,0,78,78,76,77,73,73,74,73,32.5,1747.72070312,1690.28027344,3,4
2021,22,28/08/2021,Brighton,Everton,-1,76,75,77,75,79,79,78,79,32.5,1738.98205566,1780.00695801,3,3
2021,22,28/08/2021,Newcastle,Southampton,0,76,79,75,74,76,76,77,73,32.5,1706.37316895,1698.64099121,3,4
2021,22,28/08/2021,Norwich,Leicester,-1,74,76,74,74,80,82,81,79,32.5,1647.95153809,1795.91125488,4,3
2021,22,28/08/2021,West Ham,Crystal Palace,0,79,79,79,79,76,77,76,74,32.5,1832.52966309,1688.38110352,2,4
2021,22,28/08/2021,Liverpool,Chelsea,0,84,86,83,85,83,84,86,81,32.5,1948.56152344,1937.57653809,1,1
2021,22,29/08/2021,Burnley,Leeds,0,76,76,76,77,77,78,78,76,32.5,1697.50183105,1775.3873291,4,3
2021,22,29/08/2021,Tottenham,Watford,1,82,86,80,80,75,74,75,73,32.5,1850.74133301,1673.89819336,2,4
2021,22,29/08/2021,Wolves,Man United,-1,78,78,81,77,84,85,84,83,32.5,1727.20849609,1928.77746582,3,1
2021,22,11/09/2021,Crystal Palace,Tottenham,1,76,77,76,74,82,86,80,80,32.5,1692.80249023,1854.27062988,4,2
2021,22,11/09/2021,Arsenal,Norwich,1,79,83,81,77,74,76,74,74,32.5,1831.81542969,1643.1583252,2,4
2021,22,11/09/2021,Brentford,Brighton,-1,73,73,74,73,76,75,77,75,32.5,1692.49621582,1728.14624023,4,3
2021,22,11/09/2021,Leicester,Man City,-1,80,82,81,79,85,85,85,86,32.5,1800.70446777,2012.69165039,2,1
2021,22,11/09/2021,Man United,Newcastle,1,84,85,84,83,76,79,75,74,32.5,1932.66455078,1705.55249023,1,3
2021,22,11/09/2021,Southampton,West Ham,0,76,76,77,73,79,79,79,79,32.5,1699.46166992,1828.10827637,4,2
2021,22,11/09/2021,Watford,Wolves,-1,75,74,75,73,78,78,81,77,32.5,1670.36889648,1723.32141113,4,3
2021,22,11/09/2021,Chelsea,Aston Villa,1,83,84,86,81,78,78,76,77,32.5,1938.4901123,1745.50476074,1,3
2021,22,12/09/2021,Leeds,Liverpool,-1,77,78,78,76,84,86,83,85,32.5,1773.81274414,1947.64782715,3,1
2021,22,13/09/2021,Everton,Burnley,1,79,79,78,79,76,76,76,77,32.5,1790.84277344,1699.07641602,3,4
2021,22,17/09/2021,Newcastle,Leeds,0,76,79,75,74,77,78,78,76,32.5,1700.48547363,1765.60998535,3,3
2021,22,18/09/2021,Wolves,Brentford,-1,78,78,81,77,73,73,74,73,32.5,1733.48962402,1684.2208252,3,4
2021,22,18/09/2021,Burnley,Arsenal,-1,76,76,76,77,79,83,81,77,32.5,1691.24206543,1834.64782715,4,2
2021,22,18/09/2021,Liverpool,Crystal Palace,1,84,86,83,85,76,77,76,74,32.5,1958.3972168,1712.28137207,1,3
2021,22,18/09/2021,Man City,Southampton,0,85,85,85,86,76,76,77,73,32.5,2019.66699219,1701.95385742,1,3
2021,22,18/09/2021,Norwich,Watford,-1,74,76,74,74,75,74,75,73,32.5,1639.43786621,1659.31262207,4,4
2021,22,18/09/2021,Aston Villa,Everton,1,78,78,76,77,79,79,78,79,32.5,1739.44042969,1797.7890625,3,3
2021,22,19/09/2021,Brighton,Leicester,1,76,75,77,75,80,82,81,79,32.5,1735.53356934,1795.1081543,3,3
2021,22,19/09/2021,West Ham,Man United,-1,79,79,79,79,84,85,84,83,32.5,1832.21252441,1924.76879883,2,1
2021,22,19/09/2021,Tottenham,Chelsea,-1,82,86,80,80,83,84,86,81,32.5,1829.84399414,1945.27099609,2,1
2021,22,25/09/2021,Chelsea,Man City,-1,83,84,86,81,85,85,85,86,32.5,1955.01025391,2012.0925293,1,1
2021,22,25/09/2021,Man United,Aston Villa,-1,84,85,84,83,78,78,76,77,32.5,1930.84777832,1754.82507324,1,3
2021,22,25/09/2021,Everton,Norwich,1,79,79,78,79,74,76,74,74,32.5,1782.40441895,1627.60180664,3,4
2021,22,25/09/2021,Leeds,West Ham,-1,77,78,78,76,79,79,79,79,32.5,1764.4954834,1826.13366699,3,2
2021,22,25/09/2021,Leicester,Burnley,0,80,82,81,79,76,76,76,77,32.5,1786.04162598,1686.12023926,3,4
2021,22,25/09/2021,Watford,Newcastle,0,75,74,75,73,76,79,75,74,32.5,1671.14855957,1701.59997559,4,3
2021,22,25/09/2021,Brentford,Liverpool,0,73,73,74,73,84,86,83,85,32.5,1698.66809082,1962.58874512,4,1
2021,22,26/09/2021,Southampton,Wolves,-1,76,76,77,73,78,78,81,77,32.5,1709.52844238,1719.0423584,3,3
2021,22,26/09/2021,Arsenal,Tottenham,1,79,83,81,77,82,86,80,80,32.5,1839.76965332,1820.10473633,2,2
2021,22,27/09/2021,Crystal Palace,Brighton,0,76,77,76,74,76,75,77,75,32.5,1708.08972168,1744.60009766,3,3
2021,22,02/10/2021,Man United,Everton,0,84,85,84,83,79,79,78,79,32.5,1916.83361816,1782.85241699,1,3
2021,22,02/10/2021,Burnley,Norwich,0,76,76,76,77,74,76,74,74,32.5,1684.43347168,1616.99633789,4,4
2021,22,02/10/2021,Chelsea,Southampton,1,83,84,86,81,76,76,77,73,32.5,1933.44311523,1695.90124512,1,4
2021,22,02/10/2021,Leeds,Watford,1,77,78,78,76,75,74,75,73,32.5,1752.49060059,1666.29040527,3,4
2021,22,02/10/2021,Wolves,Newcastle,1,78,78,81,77,76,79,75,74,32.5,1722.51208496,1696.30065918,3,4
2021,22,02/10/2021,Brighton,Arsenal,0,76,75,77,75,79,83,81,77,32.5,1739.21948242,1844.30187988,3,2
2021,22,03/10/2021,Crystal Palace,Leicester,0,76,77,76,74,80,82,81,79,32.5,1703.31286621,1764.41845703,3,3
2021,22,03/10/2021,Tottenham,Aston Villa,1,82,86,80,80,78,78,76,77,32.5,1806.19006348,1762.60302734,2,3
2021,22,03/10/2021,West Ham,Brentford,-1,79,79,79,79,73,73,74,73,32.5,1830.02612305,1699.59509277,2,4
2021,22,03/10/2021,Liverpool,Man City,0,84,86,83,85,85,85,85,86,32.5,1963.7565918,2001.36889648,1,1
2021,22,16/10/2021,Watford,Liverpool,-1,75,74,75,73,84,86,83,85,32.5,1661.07128906,1963.90881348,4,1
2021,22,16/10/2021,Aston Villa,Wolves,-1,78,78,76,77,78,78,81,77,32.5,1756.60473633,1729.19702148,3,3
2021,22,16/10/2021,Leicester,Man United,1,80,82,81,79,84,85,84,83,32.5,1763.59191895,1912.42150879,3,1
2021,22,16/10/2021,Man City,Burnley,1,85,85,85,86,76,76,76,77,32.5,2001.21655273,1681.68408203,1,4
2021,22,16/10/2021,Norwich,Brighton,0,74,76,74,74,76,75,77,75,32.5,1619.74572754,1741.33081055,4,3
2021,22,16/10/2021,Southampton,Leeds,1,76,76,77,73,77,78,78,76,32.5,1692.40576172,1757.70959473,4,3
2021,22,16/10/2021,Brentford,Chelsea,-1,73,73,74,73,83,84,86,81,32.5,1711.51940918,1936.93859863,3,1
2021,22,17/10/2021,Everton,West Ham,-1,79,79,78,79,79,79,79,79,32.5,1787.26452637,1818.10180664,3,2
2021,22,17/10/2021,Newcastle,Tottenham,-1,76,79,75,74,82,86,80,80,32.5,1689.61572266,1812.18835449,4,2
2021,22,18/10/2021,Arsenal,Crystal Palace,0,79,83,81,77,76,77,76,74,32.5,1842.19067383,1704.1394043,2,3
2021,22,22/10/2021,Arsenal,Aston Villa,1,79,83,81,77,78,78,76,77,32.5,1841.01831055,1750.23498535,2,3
2021,22,23/10/2021,Chelsea,Norwich,1,83,84,86,81,74,76,74,74,32.5,1945.67797852,1625.6854248,1,4
2021,22,23/10/2021,Crystal Palace,Newcastle,0,76,77,76,74,76,79,75,74,32.5,1712.15490723,1687.38891602,3,4
2021,22,23/10/2021,Everton,Watford,-1,79,79,78,79,75,74,75,73,32.5,1782.56237793,1658.97619629,3,4
2021,22,23/10/2021,Leeds,Wolves,0,77,78,78,76,78,78,81,77,32.5,1752.34069824,1742.41003418,3,3
2021,22,23/10/2021,Southampton,Burnley,0,76,76,77,73,76,76,76,77,32.5,1704.61779785,1682.86828613,3,4
2021,22,23/10/2021,Brighton,Man City,-1,76,75,77,75,85,85,85,86,32.5,1742.23413086,2011.1072998,3,1
2021,22,24/10/2021,Brentford,Leicester,-1,73,73,74,73,80,82,81,79,32.5,1711.2878418,1786.22363281,3,3
2021,22,24/10/2021,West Ham,Tottenham,1,79,79,79,79,82,86,80,80,32.5,1832.03942871,1808.00024414,2,2
2021,22,24/10/2021,Man United,Liverpool,-1,84,85,84,83,84,86,83,85,32.5,1904.68591309,1980.66418457,1,1
2021,22,30/10/2021,Leicester,Arsenal,-1,80,82,81,79,79,83,81,77,32.5,1793.2232666,1848.11376953,3,2
2021,22,30/10/2021,Burnley,Brentford,1,76,76,76,77,73,73,74,73,32.5,1684.46459961,1704.28808594,4,3
2021,22,30/10/2021,Liverpool,Brighton,0,84,86,83,85,76,75,77,75,32.5,1996.1673584,1737.08203125,1,3
2021,22,30/10/2021,Man City,Crystal Palace,-1,85,85,85,86,76,77,76,74,32.5,2016.25939941,1710.47412109,1,3
2021,22,30/10/2021,Newcastle,Chelsea,-1,76,79,75,74,83,84,86,81,32.5,1689.06970215,1949.85913086,4,1
2021,22,30/10/2021,Watford,Southampton,-1,75,74,75,73,76,76,77,73,32.5,1679.8359375,1703.02148438,4,3
2021,22,30/10/2021,Tottenham,Man United,-1,82,86,80,80,84,85,84,83,32.5,1801.58447266,1889.18273926,2,2
2021,22,31/10/2021,Norwich,Leeds,-1,74,76,74,74,77,78,78,76,32.5,1621.50427246,1751.07763672,4,3
2021,22,31/10/2021,Aston Villa,West Ham,-1,78,78,76,77,79,79,79,79,32.5,1743.1394043,1838.45532227,3,2
2021,22,01/11/2021,Wolves,Everton,1,78,78,81,77,79,79,78,79,32.5,1743.6730957,1761.70263672,3,3
2021,22,05/11/2021,Southampton,Aston Villa,1,76,76,77,73,78,78,76,77,32.5,1710.33215332,1731.27709961,3,3
2021,22,06/11/2021,Man United,Man City,-1,84,85,84,83,85,85,85,86,32.5,1898.72717285,1995.01635742,2,1
2021,22,06/11/2021,Brentford,Norwich,-1,73,73,74,73,74,76,74,74,32.5,1692.19360352,1615.00830078,4,4
2021,22,06/11/2021,Chelsea,Burnley,0,83,84,86,81,76,76,76,77,32.5,1955.78381348,1694.4699707,1,4
2021,22,06/11/2021,Crystal Palace,Wolves,1,76,77,76,74,78,78,81,77,32.5,1731.37927246,1750.57897949,3,3
2021,22,06/11/2021,Brighton,Newcastle,0,76,75,77,75,76,79,75,74,32.5,1742.90332031,1682.78393555,3,4
2021,22,07/11/2021,Arsenal,Watford,1,79,83,81,77,75,74,75,73,32.5,1857.53796387,1670.43615723,2,4
2021,22,07/11/2021,Everton,Tottenham,0,79,79,78,79,82,86,80,80,32.5,1752.7076416,1791.24768066,3,3
2021,22,07/11/2021,Leeds,Leicester,0,77,78,78,76,80,82,81,79,32.5,1755.48449707,1774.02526855,3,3
2021,22,07/11/2021,West Ham,Liverpool,1,79,79,79,79,84,86,83,85,32.5,1842.0892334,1993.83129883,2,1
2021,22,20/11/2021,Leicester,Chelsea,-1,80,82,81,79,83,84,86,81,32.5,1774.28491211,1948.95935059,3,1
2021,22,20/11/2021,Aston Villa,Brighton,1,78,78,76,77,76,75,77,75,32.5,1723.38330078,1740.41101074,3,3
2021,22,20/11/2021,Burnley,Crystal Palace,0,76,76,76,77,76,77,76,74,32.5,1701.29443359,1742.67602539,3,3
2021,22,20/11/2021,Newcastle,Brentford,0,76,79,75,74,73,73,74,73,32.5,1685.27612305,1681.40844727,4,4
2021,22,20/11/2021,Norwich,Southampton,1,74,76,74,74,76,76,77,73,32.5,1625.79345703,1718.22595215,4,3
2021,22,20/11/2021,Watford,Man United,1,75,74,75,73,84,85,84,83,32.5,1667.13964844,1890.05297852,4,2
2021,22,20/11/2021,Wolves,West Ham,1,78,78,81,77,79,79,79,79,32.5,1739.28210449,1853.24633789,3,2
2021,22,20/11/2021,Liverpool,Arsenal,1,84,86,83,85,79,83,81,77,32.5,1982.67407227,1860.83435059,1,2
2021,22,21/11/2021,Man City,Everton,1,85,85,85,86,79,79,78,79,32.5,2003.69055176,1753.02355957,1,3
2021,22,21/11/2021,Tottenham,Leeds,1,82,86,80,80,77,78,78,76,32.5,1790.93188477,1755.22485352,3,3
2021,22,27/11/2021,Arsenal,Newcastle,1,79,83,81,77,76,79,75,74,32.5,1856.64367676,1688.87060547,2,4
2021,22,27/11/2021,Crystal Palace,Aston Villa,-1,76,77,76,74,78,78,76,77,32.5,1746.87585449,1739.03552246,3,3
2021,22,27/11/2021,Liverpool,Southampton,1,84,86,83,85,76,76,77,73,32.5,2000.0345459,1713.22937012,1,3
2021,22,27/11/2021,Norwich,Wolves,0,74,76,74,74,78,78,81,77,32.5,1639.88378906,1754.11669922,4,3
2021,22,27/11/2021,Brighton,Leeds,0,76,75,77,75,77,78,78,76,32.5,1733.85253906,1753.63476562,3,3
2021,22,28/11/2021,Brentford,Everton,1,73,73,74,73,79,79,78,79,32.5,1686.90771484,1753.7121582,4,3
2021,22,28/11/2021,Leicester,Watford,1,80,82,81,79,75,74,75,73,32.5,1772.53552246,1693.99975586,3,4
2021,22,28/11/2021,Man City,West Ham,1,85,85,85,86,79,79,79,79,32.5,2016.34448242,1851.30615234,1,2
2021,22,28/11/2021,Chelsea,Man United,0,83,84,86,81,84,85,84,83,32.5,1968.87036133,1883.04089355,1,2
2021,22,30/11/2021,Newcastle,Norwich,0,76,79,75,74,74,76,74,74,32.5,1684.0411377,1642.12304688,4,4
2021,22,30/11/2021,Leeds,Crystal Palace,1,77,78,78,76,76,77,76,74,32.5,1754.07507324,1737.70495605,3,3
2021,22,01/12/2021,Southampton,Leicester,0,76,76,77,73,80,82,81,79,32.5,1709.61352539,1779.93945312,3,3
2021,22,01/12/2021,Watford,Chelsea,-1,75,74,75,73,83,84,86,81,32.5,1686.59594727,1965.56237793,4,1
2021,22,01/12/2021,West Ham,Brighton,0,79,79,79,79,76,75,77,75,32.5,1847.86828613,1733.41210938,2,3
2021,22,01/12/2021,Wolves,Burnley,0,78,78,81,77,76,76,76,77,32.5,1751.87744141,1706.18823242,3,3
2021,22,01/12/2021,Aston Villa,Man City,-1,78,78,76,77,85,85,85,86,32.5,1748.20629883,2019.78234863,3,1
2021,22,01/12/2021,Everton,Liverpool,-1,79,79,78,79,84,86,83,85,32.5,1744.82019043,2003.65039062,3,1
2021,22,02/12/2021,Tottenham,Brentford,1,82,86,80,80,73,73,74,73,32.5,1784.36755371,1695.79956055,3,4
2021,22,02/12/2021,Man United,Arsenal,1,84,85,84,83,79,83,81,77,32.5,1886.34887695,1861.47314453,2,2
2021,22,04/12/2021,West Ham,Chelsea,1,79,79,79,79,83,84,86,81,32.5,1843.81079102,1968.41101074,2,1
2021,22,04/12/2021,Newcastle,Burnley,1,76,79,75,74,76,76,76,77,32.5,1681.86877441,1708.47290039,4,3
2021,22,04/12/2021,Southampton,Brighton,0,76,76,77,73,76,75,77,75,32.5,1710.62353516,1737.46960449,3,3
2021,22,04/12/2021,Wolves,Liverpool,-1,78,78,81,77,84,86,83,85,32.5,1749.59265137,2008.91882324,3,1
2021,22,04/12/2021,Watford,Man City,-1,75,74,75,73,85,85,85,86,32.5,1683.74719238,2022.61401367,4,1
2021,22,05/12/2021,Leeds,Brentford,0,77,78,78,76,73,73,74,73,32.5,1760.74914551,1688.69567871,3,4
2021,22,05/12/2021,Man United,Crystal Palace,1,84,85,84,83,76,77,76,74,32.5,1892.84912109,1731.03100586,2,3
2021,22,05/12/2021,Tottenham,Norwich,1,82,86,80,80,74,76,74,74,32.5,1791.47131348,1644.29528809,3,4
2021,22,05/12/2021,Aston Villa,Leicester,1,78,78,76,77,80,82,81,79,32.5,1745.37475586,1778.92944336,3,3
2021,22,06/12/2021,Everton,Arsenal,1,79,79,78,79,79,83,81,77,32.5,1739.55175781,1854.97302246,3,2
2021,22,10/12/2021,Brentford,Watford,1,73,73,74,73,75,74,75,73,32.5,1679.32214355,1668.54187012,4,4
2021,22,11/12/2021,Man City,Wolves,1,85,85,85,86,78,78,81,77,32.5,2000.60961914,1734.10595703,1,3
2021,22,11/12/2021,Arsenal,Southampton,1,79,83,81,77,76,76,77,73,32.5,1832.3614502,1698.00439453,2,4
2021,22,11/12/2021,Chelsea,Leeds,1,83,84,86,81,77,78,78,76,32.5,1940.07348633,1745.34069824,1,3
2021,22,11/12/2021,Liverpool,Aston Villa,1,84,86,83,85,78,78,76,77,32.5,2004.36584473,1740.89233398,1,3
2021,22,11/12/2021,Norwich,Man United,-1,74,76,74,74,84,85,84,83,32.5,1625.37988281,1876.68920898,4,2
2021,22,12/12/2021,Burnley,West Ham,0,76,76,76,77,79,79,79,79,32.5,1688.15722656,1826.57836914,4,2
2021,22,12/12/2021,Leicester,Newcastle,1,80,82,81,79,76,79,75,74,32.5,1753.4317627,1677.40246582,3,4
